BUS,YEAR,MONTH,Weekday,Saturday,Sunday - Holiday,Sum,DATE
66,2004,3,20509.0,13836.0,8377.0,42722,2004-03-01
66,2004,4,20581.0,13685.0,8916.0,43182,2004-04-01
66,2004,5,21501.0,13843.0,9056.0,44400,2004-05-01
66,2004,6,20705.0,15377.0,10432.0,46514,2004-06-01
66,2004,7,20220.0,14914.0,10767.0,45901,2004-07-01
66,2004,8,19108.0,13945.0,10543.0,43596,2004-08-01
66,2004,9,21751.0,14404.0,9972.0,46127,2004-09-01
66,2005,1,19847.0,11616.0,8559.0,40022,2005-01-01
66,2005,10,23145.0,16629.0,9987.0,49761,2005-10-01
66,2005,11,21666.0,15021.0,8621.0,45308,2005-11-01
66,2005,12,20245.0,13413.0,8763.0,42421,2005-12-01
66,2005,2,21314.0,14653.0,8089.0,44056,2005-02-01
66,2005,3,20654.0,14306.0,9310.0,44270,2005-03-01
66,2005,4,21584.0,15139.0,9836.0,46559,2005-04-01
66,2005,5,21839.0,14666.0,9809.0,46314,2005-05-01
66,2005,6,21528.0,16551.0,10928.0,49007,2005-06-01
66,2005,7,20924.0,16707.0,11107.0,48738,2005-07-01
66,2005,8,20573.0,14550.0,10878.0,46001,2005-08-01
66,2005,9,23417.0,15826.0,10289.0,49532,2005-09-01
66,2006,1,19911.0,12270.0,8586.0,40767,2006-01-01
66,2006,10,22956.0,14787.0,9388.0,47131,2006-10-01
66,2006,11,22170.0,13498.0,8657.0,44325,2006-11-01
66,2006,12,21465.0,13892.0,8703.0,44060,2006-12-01
66,2006,2,21178.0,12652.0,8427.0,42257,2006-02-01
66,2006,3,21681.0,14193.0,9386.0,45260,2006-03-01
66,2006,4,20869.0,14042.0,8463.0,43374,2006-04-01
66,2006,5,21236.0,13465.0,9483.0,44184,2006-05-01
66,2006,6,21012.0,14276.0,9357.0,44645,2006-06-01
66,2006,7,20542.0,15387.0,10826.0,46755,2006-07-01
66,2006,8,20335.0,14552.0,10781.0,45668,2006-08-01
66,2006,9,22734.0,14739.0,9655.0,47128,2006-09-01
66,2007,1,21344.0,12691.0,8206.0,42241,2007-01-01
66,2007,10,23020.0,16983.0,9956.0,49959,2007-10-01
66,2007,11,22470.0,15478.0,9418.0,47366,2007-11-01
66,2007,12,21199.0,14347.0,8146.0,43692,2007-12-01
66,2007,2,21004.0,12516.0,7722.0,41242,2007-02-01
66,2007,3,22621.0,14593.0,9880.0,47094,2007-03-01
66,2007,4,22431.0,14368.0,9721.0,46520,2007-04-01
66,2007,5,23235.0,15244.0,10145.0,48624,2007-05-01
66,2007,6,22162.0,15391.0,11077.0,48630,2007-06-01
66,2007,7,20576.0,14800.0,11240.0,46616,2007-07-01
66,2007,8,19916.0,14353.0,8973.0,43242,2007-08-01
66,2007,9,22176.0,15749.0,10684.0,48609,2007-09-01
66,2008,1,21928.0,13064.0,8955.0,43947,2008-01-01
66,2008,10,25493.0,17961.0,11626.0,55080,2008-10-01
66,2008,11,23526.0,16182.0,10158.0,49866,2008-11-01
66,2008,12,21534.0,14759.0,8758.0,45051,2008-12-01
66,2008,2,22689.0,15671.0,9262.0,47622,2008-02-01
66,2008,3,23182.0,15872.0,10267.0,49321,2008-03-01
66,2008,4,25299.0,17590.0,11704.0,54593,2008-04-01
66,2008,5,25871.0,18347.0,11619.0,55837,2008-05-01
66,2008,6,25460.0,18513.0,12449.0,56422,2008-06-01
66,2008,7,25329.0,18760.0,14486.0,58575,2008-07-01
66,2008,8,24428.0,19303.0,13254.0,56985,2008-08-01
66,2008,9,25425.0,17700.0,11558.0,54683,2008-09-01
66,2009,1,22323.0,14266.0,9526.0,46115,2009-01-01
66,2009,10,25746.0,17961.0,12353.0,56060,2009-10-01
66,2009,11,24989.0,17160.0,11255.0,53404,2009-11-01
66,2009,12,23647.0,15778.0,10201.0,49626,2009-12-01
66,2009,2,22975.0,15975.0,10679.0,49629,2009-02-01
66,2009,3,23992.0,16076.0,10247.0,50315,2009-03-01
66,2009,4,23755.0,16221.0,10062.0,50038,2009-04-01
66,2009,5,24752.0,17140.0,11946.0,53838,2009-05-01
66,2009,6,24242.0,17332.0,13033.0,54607,2009-06-01
66,2009,7,24268.0,18366.0,15152.0,57786,2009-07-01
66,2009,8,23671.0,19125.0,13547.0,56343,2009-08-01
66,2009,9,25859.0,18273.0,12568.0,56700,2009-09-01
66,2010,1,25293.0,15152.0,10783.0,51228,2010-01-01
66,2010,10,25451.0,18271.0,12486.0,56208,2010-10-01
66,2010,11,24355.0,16689.0,10773.0,51817,2010-11-01
66,2010,12,22584.0,16077.0,9752.0,48413,2010-12-01
66,2010,2,24756.0,16012.0,11546.0,52314,2010-02-01
66,2010,3,24888.0,15626.0,11168.0,51682,2010-03-01
66,2010,4,24819.0,16714.0,11018.0,52551,2010-04-01
66,2010,5,24854.0,17586.0,12048.0,54488,2010-05-01
66,2010,6,24529.0,17138.0,12306.0,53973,2010-06-01
66,2010,7,24560.0,18653.0,14444.0,57657,2010-07-01
66,2010,8,24504.0,20023.0,13918.0,58445,2010-08-01
66,2010,9,25768.0,17744.0,12724.0,56236,2010-09-01
66,2011,1,24534.0,15458.0,10516.0,50508,2011-01-01
66,2011,10,26928.0,19720.0,13162.0,59810,2011-10-01
66,2011,11,26025.0,18574.0,11430.0,56029,2011-11-01
66,2011,12,25546.0,17222.0,11821.0,54589,2011-12-01
66,2011,2,24113.0,16900.0,11588.0,52601,2011-02-01
66,2011,3,25934.0,16861.0,11366.0,54161,2011-03-01
66,2011,4,25315.0,18151.0,12015.0,55481,2011-04-01
66,2011,5,26031.0,17187.0,12351.0,55569,2011-05-01
66,2011,6,25669.0,19036.0,13523.0,58228,2011-06-01
66,2011,7,25650.0,20253.0,15367.0,61270,2011-07-01
66,2011,8,25874.0,19415.0,14381.0,59670,2011-08-01
66,2011,9,27197.0,18704.0,13334.0,59235,2011-09-01
66,2012,1,25032.0,16709.0,11621.0,53362,2012-01-01
66,2012,10,27958.0,18558.0,13350.0,59866,2012-10-01
66,2012,11,27113.0,18016.0,12505.0,57634,2012-11-01
66,2012,12,25514.0,17908.0,12058.0,55480,2012-12-01
66,2012,2,26682.0,17934.0,12809.0,57425,2012-02-01
66,2012,3,26860.0,19360.0,13339.0,59559,2012-03-01
66,2012,4,26358.0,18107.0,12916.0,57381,2012-04-01
66,2012,5,27074.0,18770.0,13562.0,59406,2012-05-01
66,2012,6,27536.0,20675.0,15223.0,63434,2012-06-01
66,2012,7,26781.0,20202.0,15435.0,62418,2012-07-01
66,2012,8,27391.0,19233.0,14454.0,61078,2012-08-01
66,2012,9,28091.0,20008.0,14068.0,62167,2012-09-01
66,2013,1,26390.0,16412.0,10857.0,53659,2013-01-01
66,2013,10,27126.0,16564.0,12157.0,55847,2013-10-01
66,2013,11,25540.0,16228.0,10566.0,52334,2013-11-01
66,2013,12,24605.0,15180.0,10254.0,50039,2013-12-01
66,2013,2,27381.0,16965.0,11820.0,56166,2013-02-01
66,2013,3,27728.0,17703.0,12102.0,57533,2013-03-01
66,2013,4,27053.0,17695.0,12918.0,57666,2013-04-01
66,2013,5,27379.0,18317.0,12812.0,58508,2013-05-01
66,2013,6,26732.0,17536.0,13273.0,57541,2013-06-01
66,2013,7,25405.0,18287.0,14838.0,58530,2013-07-01
66,2013,8,25669.0,17861.0,13200.0,56730,2013-08-01
66,2013,9,27085.0,17191.0,12117.0,56393,2013-09-01
66,2014,1,22487.0,13512.0,9703.0,45702,2014-01-01
66,2014,10,25078.0,15709.0,11468.0,52255,2014-10-01
66,2014,11,23441.0,14379.0,9665.0,47485,2014-11-01
66,2014,12,22437.0,14779.0,9711.0,46927,2014-12-01
66,2014,2,25540.0,15218.0,10670.0,51428,2014-02-01
66,2014,3,25891.0,15748.0,10961.0,52600,2014-03-01
66,2014,4,24510.0,15278.0,10812.0,50600,2014-04-01
66,2014,5,25411.0,15930.0,11808.0,53149,2014-05-01
66,2014,6,23742.0,15550.0,11477.0,50769,2014-06-01
66,2014,7,23265.0,14944.0,12669.0,50878,2014-07-01
66,2014,8,22907.0,15818.0,12061.0,50786,2014-08-01
66,2014,9,24974.0,16226.0,11636.0,52836,2014-09-01
66,2015,1,22544.0,13656.0,9358.0,45558,2015-01-01
66,2015,10,24416.0,14850.0,10673.0,49939,2015-10-01
66,2015,11,23002.0,13662.0,10187.0,46851,2015-11-01
66,2015,12,21815.0,13996.0,9733.0,45544,2015-12-01
66,2015,2,24048.0,15242.0,9638.0,48928,2015-02-01
66,2015,3,24764.0,15508.0,10200.0,50472,2015-03-01
66,2015,4,23977.0,15224.0,10805.0,50006,2015-04-01
66,2015,5,24885.0,15400.0,10719.0,51004,2015-05-01
66,2015,6,23606.0,15836.0,11325.0,50767,2015-06-01
66,2015,7,23081.0,16375.0,12642.0,52098,2015-07-01
66,2015,8,22256.0,15797.0,11951.0,50004,2015-08-01
66,2015,9,23720.0,15561.0,11418.0,50699,2015-09-01
66,2016,1,22819.0,12956.0,8943.0,44718,2016-01-01
66,2016,10,22945.0,14555.0,10450.0,47950,2016-10-01
66,2016,11,21589.0,13086.0,9214.0,43889,2016-11-01
66,2016,12,20297.0,12802.0,8225.0,41324,2016-12-01
66,2016,2,23133.0,13998.0,10254.0,47385,2016-02-01
66,2016,3,23278.0,14275.0,10092.0,47645,2016-03-01
66,2016,4,22985.0,13955.0,11246.0,48186,2016-04-01
66,2016,5,23046.0,14252.0,11149.0,48447,2016-05-01
66,2016,6,22761.0,15293.0,11650.0,49704,2016-06-01
66,2016,7,22349.0,14949.0,11757.0,49055,2016-07-01
66,2016,8,21912.0,14226.0,11129.0,47267,2016-08-01
66,2016,9,23010.0,14425.0,11018.0,48453,2016-09-01
66,2017,1,20730.0,11834.0,8926.0,41490,2017-01-01
66,2017,10,23299.0,13610.0,10366.0,47275,2017-10-01
66,2017,11,22579.0,12971.0,9118.0,44668,2017-11-01
66,2017,12,21046.0,12561.0,8291.0,41898,2017-12-01
66,2017,2,22105.0,13118.0,9583.0,44806,2017-02-01
66,2017,3,22444.0,12865.0,9678.0,44987,2017-03-01
66,2017,4,21896.0,13477.0,9751.0,45124,2017-04-01
66,2017,5,22397.0,13561.0,10115.0,46073,2017-05-01
66,2017,6,22427.0,14782.0,11655.0,48864,2017-06-01
66,2017,7,21539.0,14799.0,11777.0,48115,2017-07-01
66,2017,8,21877.0,14299.0,10879.0,47055,2017-08-01
66,2017,9,23472.0,14628.0,11095.0,49195,2017-09-01
66,2018,1,21308.0,12233.0,8054.0,41595,2018-01-01
66,2018,10,23185.0,13984.0,9694.0,46863,2018-10-01
66,2018,11,20091.0,12505.0,8360.0,40956,2018-11-01
66,2018,12,19453.0,12310.0,8555.0,40318,2018-12-01
66,2018,2,22577.0,12864.0,9080.0,44521,2018-02-01
66,2018,3,22662.0,13294.0,9828.0,45784,2018-03-01
66,2018,4,22892.0,13381.0,9337.0,45610,2018-04-01
66,2018,5,22669.0,13972.0,10123.0,46764,2018-05-01
66,2018,6,22164.0,14513.0,10399.0,47076,2018-06-01
66,2018,7,21933.0,14686.0,11189.0,47808,2018-07-01
66,2018,8,21608.0,14847.0,10735.0,47190,2018-08-01
66,2018,9,23275.0,14021.0,10705.0,48001,2018-09-01
66,2019,1,18462.0,11160.0,8015.0,37637,2019-01-01
66,2019,10,22206.0,13941.0,9909.0,46056,2019-10-01
66,2019,11,21365.0,13033.0,8813.0,43211,2019-11-01
66,2019,12,19845.0,12654.0,8554.0,41053,2019-12-01
66,2019,2,21185.0,12176.0,8262.0,41623,2019-02-01
66,2019,3,21812.0,13121.0,9338.0,44271,2019-03-01
66,2019,4,21498.0,12935.0,8782.0,43215,2019-04-01
66,2019,5,22053.0,13572.0,9638.0,45263,2019-05-01
66,2019,6,21973.0,13986.0,10214.0,46173,2019-06-01
66,2019,7,20844.0,13877.0,11215.0,45936,2019-07-01
66,2019,8,20341.0,13540.0,10337.0,44218,2019-08-01
66,2019,9,22098.0,13663.0,9847.0,45608,2019-09-01
66,2020,1,20964.0,11098.0,8173.0,40235,2020-01-01
66,2020,10,7744.0,5818.0,4119.0,17681,2020-10-01
66,2020,11,6780.0,5180.0,3560.0,15520,2020-11-01
66,2020,12,6693.0,4617.0,3280.0,14590,2020-12-01
66,2020,2,21584.0,12738.0,9040.0,43362,2020-02-01
66,2020,3,13278.0,7618.0,6238.0,27134,2020-03-01
66,2020,4,5574.0,4621.0,3588.0,13783,2020-04-01
66,2020,5,6679.0,6546.0,4022.0,17247,2020-05-01
66,2020,6,7062.0,5843.0,4528.0,17433,2020-06-01
66,2020,7,7830.0,5809.0,4813.0,18452,2020-07-01
66,2020,8,7498.0,5643.0,4535.0,17676,2020-08-01
66,2020,9,7778.0,5715.0,4450.0,17943,2020-09-01
66,2021,1,6867.0,4886.0,3507.0,15260,2021-01-01
66,2021,10,11782.0,8776.0,6181.0,26739,2021-10-01
66,2021,11,11620.0,7774.0,5481.0,24875,2021-11-01
66,2021,12,10888.0,6757.0,6014.0,23659,2021-12-01
66,2021,2,7396.0,5391.0,3789.0,16576,2021-02-01
66,2021,3,8198.0,6165.0,4659.0,19022,2021-03-01
66,2021,4,8443.0,6147.0,4685.0,19275,2021-04-01
66,2021,5,9037.0,7479.0,5410.0,21926,2021-05-01
66,2021,6,9924.0,7876.0,5906.0,23706,2021-06-01
66,2021,7,11132.0,8799.0,6865.0,26796,2021-07-01
66,2021,8,11362.0,8991.0,6677.0,27030,2021-08-01
66,2021,9,12729.0,9275.0,7181.0,29185,2021-09-01
66,2022,1,9279.0,5377.0,4699.0,19355,2022-01-01
66,2022,10,13901.0,9953.0,6968.0,30822,2022-10-01
66,2022,11,13399.0,8454.0,6309.0,28162,2022-11-01
66,2022,12,12675.0,8367.0,6130.0,27172,2022-12-01
66,2022,2,10617.0,6395.0,5723.0,22735,2022-02-01
66,2022,3,11705.0,7969.0,6335.0,26009,2022-03-01
66,2022,4,12033.0,7738.0,5586.0,25357,2022-04-01
66,2022,5,12277.0,7944.0,6050.0,26271,2022-05-01
66,2022,6,12376.0,8402.0,6215.0,26993,2022-06-01
66,2022,7,12321.0,8865.0,5869.0,27055,2022-07-01
66,2022,8,12554.0,9192.0,6450.0,28196,2022-08-01
66,2022,9,13965.0,10130.0,6851.0,30946,2022-09-01
66,2023,1,13036.0,9095.0,6678.0,28809,2023-01-01
66,2023,10,16846.0,12011.0,9287.0,38144,2023-10-01
66,2023,11,15662.0,11493.0,7944.0,35099,2023-11-01
66,2023,12,15194.0,11662.0,7658.0,34514,2023-12-01
66,2023,2,13667.0,9817.0,7654.0,31138,2023-02-01
66,2023,3,14242.0,10309.0,7330.0,31881,2023-03-01
66,2023,4,14452.0,10545.0,7913.0,32910,2023-04-01
66,2023,5,15445.0,11341.0,9206.0,35992,2023-05-01
66,2023,6,15505.0,13528.0,8879.0,37912,2023-06-01
66,2023,7,15426.0,12902.0,8470.0,36798,2023-07-01
66,2023,8,16300.0,13235.0,9281.0,38816,2023-08-01
66,2023,9,16884.0,12529.0,9877.0,39290,2023-09-01
66,2024,1,14338.0,10048.0,7510.0,31896,2024-01-01
66,2024,10,18341.0,14148.0,10399.0,42888,2024-10-01
66,2024,11,17046.0,12601.0,8909.0,38556,2024-11-01
66,2024,2,16069.0,12033.0,8851.0,36953,2024-02-01
66,2024,3,15724.0,12927.0,8953.0,37604,2024-03-01
66,2024,4,16788.0,13333.0,9585.0,39706,2024-04-01
66,2024,5,17810.0,14286.0,10495.0,42591,2024-05-01
66,2024,6,16950.0,13918.0,11142.0,42010,2024-06-01
66,2024,7,17065.0,14364.0,10525.0,41954,2024-07-01
66,2024,8,16340.0,14116.0,10735.0,41191,2024-08-01
66,2024,9,18009.0,13677.0,10246.0,41932,2024-09-01
67,1999,1,13082.0,7827.0,5401.0,26310,1999-01-01
67,1999,10,15836.0,10357.0,7117.0,33310,1999-10-01
67,1999,11,15016.0,9771.0,6967.0,31754,1999-11-01
67,1999,12,13199.0,10281.0,6641.0,30121,1999-12-01
67,1999,2,15497.0,10098.0,6652.0,32247,1999-02-01
67,1999,3,14775.0,9786.0,6960.0,31521,1999-03-01
67,1999,4,14889.0,10704.0,7060.0,32653,1999-04-01
67,1999,5,15191.0,10112.0,6491.0,31794,1999-05-01
67,1999,6,13781.0,10505.0,6880.0,31166,1999-06-01
67,1999,7,12877.0,9829.0,6941.0,29647,1999-07-01
67,1999,8,13457.0,10594.0,7194.0,31245,1999-08-01
67,1999,9,16085.0,10732.0,6972.0,33789,1999-09-01
67,2000,1,14495.0,9776.0,6530.0,30801,2000-01-01
67,2000,10,15690.0,10461.0,6906.0,33057,2000-10-01
67,2000,11,14801.0,9472.0,6585.0,30858,2000-11-01
67,2000,12,12957.0,9214.0,6525.0,28696,2000-12-01
67,2000,2,15355.0,10479.0,6176.0,32010,2000-02-01
67,2000,3,15040.0,10542.0,6575.0,32157,2000-03-01
67,2000,4,14047.0,10064.0,6583.0,30694,2000-04-01
67,2000,5,14486.0,9943.0,7001.0,31430,2000-05-01
67,2000,6,13727.0,9892.0,7626.0,31245,2000-06-01
67,2000,7,13589.0,9954.0,6656.0,30199,2000-07-01
67,2000,8,13502.0,10633.0,7367.0,31502,2000-08-01
67,2000,9,15169.0,11069.0,6918.0,33156,2000-09-01
67,2001,1,14220.0,9845.0,7026.0,31091,2001-01-01
67,2001,10,14576.0,9203.0,7129.0,30908,2001-10-01
67,2001,11,14009.0,9042.0,6986.0,30037,2001-11-01
67,2001,12,13320.0,9912.0,6699.0,29931,2001-12-01
67,2001,2,14717.0,9908.0,7177.0,31802,2001-02-01
67,2001,3,14909.0,10346.0,6833.0,32088,2001-03-01
67,2001,4,14450.0,10065.0,7472.0,31987,2001-04-01
67,2001,5,15017.0,9798.0,7325.0,32140,2001-05-01
67,2001,6,13555.0,10911.0,7450.0,31916,2001-06-01
67,2001,7,13230.0,9937.0,7411.0,30578,2001-07-01
67,2001,8,11700.0,8954.0,6748.0,27402,2001-08-01
67,2001,9,14997.0,10304.0,6732.0,32033,2001-09-01
67,2002,1,13657.0,10122.0,6688.0,30467,2002-01-01
67,2002,10,15494.0,10498.0,6853.0,32845,2002-10-01
67,2002,11,14918.0,9760.0,6543.0,31221,2002-11-01
67,2002,12,13810.0,9864.0,6734.0,30408,2002-12-01
67,2002,2,13608.0,11394.0,7262.0,32264,2002-02-01
67,2002,3,14198.0,9537.0,6336.0,30071,2002-03-01
67,2002,4,13912.0,9794.0,6600.0,30306,2002-04-01
67,2002,5,14072.0,9518.0,6813.0,30403,2002-05-01
67,2002,6,13292.0,9840.0,7175.0,30307,2002-06-01
67,2002,7,12764.0,9412.0,7254.0,29430,2002-07-01
67,2002,8,12235.0,9914.0,7825.0,29974,2002-08-01
67,2002,9,15482.0,10556.0,6692.0,32730,2002-09-01
67,2003,1,14027.0,9212.0,6597.0,29836,2003-01-01
67,2003,10,15130.0,9667.0,6432.0,31229,2003-10-01
67,2003,11,13664.0,8227.0,6036.0,27927,2003-11-01
67,2003,12,12688.0,8478.0,6339.0,27505,2003-12-01
67,2003,2,14769.0,9402.0,7090.0,31261,2003-02-01
67,2003,3,14482.0,9921.0,7064.0,31467,2003-03-01
67,2003,4,13709.0,9834.0,7640.0,31183,2003-04-01
67,2003,5,14844.0,10084.0,7208.0,32136,2003-05-01
67,2003,6,13804.0,10021.0,7138.0,30963,2003-06-01
67,2003,7,12472.0,9523.0,7085.0,29080,2003-07-01
67,2003,8,11406.0,9834.0,6714.0,27954,2003-08-01
67,2003,9,15420.0,9585.0,6541.0,31546,2003-09-01
67,2004,1,13395.0,8791.0,5731.0,27917,2004-01-01
67,2004,10,15558.0,9766.0,7718.0,33042,2004-10-01
67,2004,11,14542.0,9948.0,7447.0,31937,2004-11-01
67,2004,12,12330.0,9971.0,6359.0,28660,2004-12-01
67,2004,2,14784.0,8945.0,6359.0,30088,2004-02-01
67,2004,3,14816.0,9377.0,6285.0,30478,2004-03-01
67,2004,4,13458.0,9434.0,6275.0,29167,2004-04-01
67,2004,5,14192.0,9081.0,6337.0,29610,2004-05-01
67,2004,6,13520.0,9309.0,6927.0,29756,2004-06-01
67,2004,7,12477.0,8936.0,6884.0,28297,2004-07-01
67,2004,8,11557.0,9222.0,7032.0,27811,2004-08-01
67,2004,9,15604.0,10435.0,7341.0,33380,2004-09-01
67,2005,1,13782.0,8156.0,6433.0,28371,2005-01-01
67,2005,10,16831.0,11398.0,7953.0,36182,2005-10-01
67,2005,11,15583.0,10223.0,6993.0,32799,2005-11-01
67,2005,12,13959.0,8751.0,6809.0,29519,2005-12-01
67,2005,2,15192.0,11077.0,7011.0,33280,2005-02-01
67,2005,3,14251.0,9486.0,7514.0,31251,2005-03-01
67,2005,4,15710.0,10095.0,7337.0,33142,2005-04-01
67,2005,5,16145.0,10401.0,7132.0,33678,2005-05-01
67,2005,6,13798.0,10151.0,7951.0,31900,2005-06-01
67,2005,7,12687.0,10341.0,7683.0,30711,2005-07-01
67,2005,8,12790.0,10262.0,7859.0,30911,2005-08-01
67,2005,9,17453.0,11455.0,8266.0,37174,2005-09-01
67,2006,1,14353.0,9301.0,6491.0,30145,2006-01-01
67,2006,10,15452.0,10554.0,6880.0,32886,2006-10-01
67,2006,11,14921.0,9679.0,6715.0,31315,2006-11-01
67,2006,12,13486.0,10209.0,6965.0,30660,2006-12-01
67,2006,2,15451.0,8860.0,6674.0,30985,2006-02-01
67,2006,3,15452.0,10182.0,7105.0,32739,2006-03-01
67,2006,4,14427.0,9479.0,6500.0,30406,2006-04-01
67,2006,5,15256.0,9919.0,6951.0,32126,2006-05-01
67,2006,6,14072.0,9440.0,6856.0,30368,2006-06-01
67,2006,7,13040.0,9457.0,7192.0,29689,2006-07-01
67,2006,8,12704.0,9846.0,7110.0,29660,2006-08-01
67,2006,9,15903.0,10533.0,6917.0,33353,2006-09-01
67,2007,1,14451.0,9627.0,6107.0,30185,2007-01-01
67,2007,10,15601.0,10498.0,7373.0,33472,2007-10-01
67,2007,11,14806.0,9890.0,6881.0,31577,2007-11-01
67,2007,12,13728.0,9201.0,6558.0,29487,2007-12-01
67,2007,2,14236.0,8842.0,5779.0,28857,2007-02-01
67,2007,3,15643.0,9870.0,7138.0,32651,2007-03-01
67,2007,4,14096.0,9033.0,7473.0,30602,2007-04-01
67,2007,5,15682.0,9212.0,7225.0,32119,2007-05-01
67,2007,6,13735.0,10139.0,7477.0,31351,2007-06-01
67,2007,7,13178.0,10333.0,7719.0,31230,2007-07-01
67,2007,8,12774.0,10290.0,7018.0,30082,2007-08-01
67,2007,9,15793.0,10558.0,7774.0,34125,2007-09-01
67,2008,1,13748.0,9416.0,6290.0,29454,2008-01-01
67,2008,10,15731.0,11354.0,8024.0,35109,2008-10-01
67,2008,11,14821.0,10077.0,7277.0,32175,2008-11-01
67,2008,12,12851.0,9216.0,6063.0,28130,2008-12-01
67,2008,2,14214.0,10296.0,6830.0,31340,2008-02-01
67,2008,3,14287.0,9941.0,7217.0,31445,2008-03-01
67,2008,4,15476.0,10718.0,7193.0,33387,2008-04-01
67,2008,5,15809.0,11071.0,7686.0,34566,2008-05-01
67,2008,6,14479.0,11225.0,7739.0,33443,2008-06-01
67,2008,7,14194.0,10144.0,8687.0,33025,2008-07-01
67,2008,8,13688.0,11285.0,8326.0,33299,2008-08-01
67,2008,9,15725.0,10521.0,7747.0,33993,2008-09-01
67,2009,1,13543.0,9375.0,6492.0,29410,2009-01-01
67,2009,10,15379.0,11154.0,7858.0,34391,2009-10-01
67,2009,11,15360.0,11241.0,8170.0,34771,2009-11-01
67,2009,12,13446.0,9973.0,7156.0,30575,2009-12-01
67,2009,2,14618.0,10782.0,7581.0,32981,2009-02-01
67,2009,3,14817.0,9757.0,6720.0,31294,2009-03-01
67,2009,4,13654.0,10337.0,6420.0,30411,2009-04-01
67,2009,5,14717.0,10471.0,7114.0,32302,2009-05-01
67,2009,6,13177.0,9970.0,7554.0,30701,2009-06-01
67,2009,7,12697.0,9481.0,8223.0,30401,2009-07-01
67,2009,8,12244.0,10330.0,7087.0,29661,2009-08-01
67,2009,9,15532.0,11037.0,7888.0,34457,2009-09-01
67,2010,1,14774.0,10187.0,7008.0,31969,2010-01-01
67,2010,10,15639.0,10979.0,8366.0,34984,2010-10-01
67,2010,11,15003.0,10105.0,7740.0,32848,2010-11-01
67,2010,12,12478.0,9449.0,6172.0,28099,2010-12-01
67,2010,2,14802.0,10769.0,8075.0,33646,2010-02-01
67,2010,3,14544.0,9864.0,6856.0,31264,2010-03-01
67,2010,4,14350.0,9991.0,6940.0,31281,2010-04-01
67,2010,5,14532.0,10334.0,7227.0,32093,2010-05-01
67,2010,6,14049.0,10146.0,7611.0,31806,2010-06-01
67,2010,7,13078.0,10377.0,7725.0,31180,2010-07-01
67,2010,8,13733.0,11040.0,7848.0,32621,2010-08-01
67,2010,9,15545.0,10675.0,7652.0,33872,2010-09-01
67,2011,1,14196.0,9564.0,6865.0,30625,2011-01-01
67,2011,10,15790.0,12207.0,8471.0,36468,2011-10-01
67,2011,11,15474.0,11774.0,8257.0,35505,2011-11-01
67,2011,12,14223.0,11035.0,7936.0,33194,2011-12-01
67,2011,2,14138.0,11094.0,7421.0,32653,2011-02-01
67,2011,3,15232.0,10193.0,7013.0,32438,2011-03-01
67,2011,4,13805.0,10947.0,7711.0,32463,2011-04-01
67,2011,5,14887.0,9591.0,7645.0,32123,2011-05-01
67,2011,6,14053.0,10685.0,8225.0,32963,2011-06-01
67,2011,7,12895.0,11018.0,7813.0,31726,2011-07-01
67,2011,8,13877.0,10718.0,8069.0,32664,2011-08-01
67,2011,9,16103.0,11443.0,8420.0,35966,2011-09-01
67,2012,1,13897.0,9841.0,7151.0,30889,2012-01-01
67,2012,10,15670.0,11088.0,7961.0,34719,2012-10-01
67,2012,11,15268.0,10671.0,7997.0,33936,2012-11-01
67,2012,12,13718.0,10360.0,7564.0,31642,2012-12-01
67,2012,2,15493.0,11519.0,8181.0,35193,2012-02-01
67,2012,3,15307.0,11190.0,8037.0,34534,2012-03-01
67,2012,4,14513.0,10494.0,7567.0,32574,2012-04-01
67,2012,5,15483.0,11128.0,7974.0,34585,2012-05-01
67,2012,6,14062.0,11379.0,8461.0,33902,2012-06-01
67,2012,7,12888.0,10689.0,8001.0,31578,2012-07-01
67,2012,8,14360.0,11369.0,8211.0,33940,2012-08-01
67,2012,9,15642.0,11561.0,8327.0,35530,2012-09-01
67,2013,1,13743.0,9841.0,6518.0,30102,2013-01-01
67,2013,10,12983.0,8014.0,6101.0,27098,2013-10-01
67,2013,11,12778.0,8743.0,6407.0,27928,2013-11-01
67,2013,12,11980.0,8191.0,5752.0,25923,2013-12-01
67,2013,2,14430.0,10019.0,7249.0,31698,2013-02-01
67,2013,3,13925.0,10198.0,7020.0,31143,2013-03-01
67,2013,4,13900.0,9489.0,7274.0,30663,2013-04-01
67,2013,5,13847.0,9334.0,6598.0,29779,2013-05-01
67,2013,6,11776.0,8080.0,6003.0,25859,2013-06-01
67,2013,7,10516.0,8274.0,6239.0,25029,2013-07-01
67,2013,8,10624.0,8321.0,6080.0,25025,2013-08-01
67,2013,9,12972.0,8126.0,6032.0,27130,2013-09-01
67,2014,1,10699.0,7683.0,5241.0,23623,2014-01-01
67,2014,10,13879.0,9639.0,7392.0,30910,2014-10-01
67,2014,11,12764.0,9119.0,6851.0,28734,2014-11-01
67,2014,12,12165.0,9022.0,6662.0,27849,2014-12-01
67,2014,2,13269.0,8799.0,6671.0,28739,2014-02-01
67,2014,3,13623.0,8979.0,6476.0,29078,2014-03-01
67,2014,4,12488.0,9238.0,6692.0,28418,2014-04-01
67,2014,5,12993.0,9641.0,7072.0,29706,2014-05-01
67,2014,6,11621.0,8886.0,7086.0,27593,2014-06-01
67,2014,7,11474.0,8761.0,7359.0,27594,2014-07-01
